cms_id,fyear,system,prov_type,own_type,urban_rural
400127,2018,,Short-Term,Local,Urban
400128,2017,METRO PAVIA HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
400131,2018,,Short-Term,Private (For Profit),Urban
400132,2018,,Short-Term,State,Urban
400134,2017,,Short-Term,Private (For Profit),Urban
403025,2017,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
403026,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
403027,2018,,Rehabilitation Hospitals,Private (For Profit),Urban
403301,2018,,Childrens Hospitals,State,Urban
404004,2018,UNIVERSAL HEALTH SERVICES  INC.,Psychiatric Hospitals,Private (For Profit),Urban
400130,2017,METRO PAVIA HEALTH SYSTEM,Short-Term,Private (For Profit),Urban
404005,2018,ACADIA HEALTHCARE,Psychiatric Hospitals,Private (For Profit),Urban
404007,2018,,Psychiatric Hospitals,Private (For Profit),Urban
404009,2018,,Psychiatric Hospitals,Private (Not For Profit),Urban
404008,2017,N,Psychiatric Hospitals,Private (For Profit),Urban
410001,2018,CARE NEW ENGLAND,Short-Term,Private (Not For Profit),Urban
410004,2017,PROSPECT MEDICAL HOLDINGS,Short-Term,Private (Not For Profit),Urban
410005,2017,PROSPECT MEDICAL HOLDINGS,Short-Term,Private (Not For Profit),Urban
410006,2018,LIFESPAN,Short-Term,Private (Not For Profit),Urban
410007,2018,LIFESPAN,Short-Term,Private (Not For Profit),Urban
410008,2018,,Short-Term,Private (Not For Profit),Urban
410009,2018,CARE NEW ENGLAND,Short-Term,Private (For Profit),Urban
410010,2018,CARE NEW ENGLAND,Short-Term,Private (Not For Profit),Urban
410011,2018,PRIME HEALTHCARE SERVICES,Short-Term,Private (Not For Profit),Urban
410012,2018,LIFESPAN,Short-Term,Private (Not For Profit),Urban
410013,2018,YALE NEW HAVEN HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
412001,2018,,Long-Term Hospitals,State,Urban
413025,2018,PRIME HEALTHCARE SERVICES,Rehabilitation Hospitals,Private (For Profit),Urban
414000,2018,CARE NEW ENGLAND,Psychiatric Hospitals,Private (Not For Profit),Urban
420002,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
420004,2018,MEDICAL UNIVERSITY OF SOUTH CAROLINA HEALTH SYSTEM,Short-Term,State,Urban
420005,2018,MCLEOD HEALTH,Short-Term,Private (Not For Profit),Rural
420007,2018,SPARTANBURG REGIONAL HEALTHCARE SYSTEM,Short-Term,Hospital District or Authority,Urban
420009,2018,GREENVILLE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Rural
420010,2018,RCCH HEALTHCARE PARTNERS,Short-Term,Private (For Profit),Urban
420011,2018,CAROLINAS HEALTHCARE SYSTEM,Short-Term,Private (Not For Profit),Urban
420015,2018,GREENVILLE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420016,2015,,Short-Term,Private (For Profit),Rural
420018,2018,PALMETTO HEALTH,Short-Term,Private (Not For Profit),Urban
420019,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
420020,2018,TIDELANDS HEALTH,Short-Term,Private (Not For Profit),Rural
420023,2018,BON SECOURS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420026,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Urban
420027,2018,CAROLINAS HEALTHCARE SYSTEM,Short-Term,Private (Not For Profit),Urban
420030,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Rural
420033,2018,GREENVILLE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420036,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
420037,2018,GREENVILLE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420039,2015,,Short-Term,Hospital District or Authority,Urban
420038,2018,GREENVILLE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420043,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (Not For Profit),Rural
420048,2018,RCCH HEALTHCARE PARTNERS,Short-Term,Private (For Profit),Urban
420049,2018,,Short-Term,Private (Not For Profit),Urban
420051,2018,MCLEOD HEALTH,Short-Term,Other,Urban
420053,2018,,Short-Term,Other,Rural
420055,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
420057,2018,MCLEOD HEALTH,Short-Term,Private (Not For Profit),Urban
420062,2015,CHS/COMMUNITY HEALTH SYSTEMS  INC,Short-Term,Private (Not For Profit),Rural
420065,2018,BON SECOURS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420071,2018,,Short-Term,Private (Not For Profit),Rural
420066,2018,,Short-Term,Private (Not For Profit),Urban
420067,2018,,Short-Term,Other,Urban
420068,2018,,Short-Term,Local,Rural
420069,2016,,Short-Term,Hospital District or Authority,Rural
420070,2018,PALMETTO HEALTH,Short-Term,Private (Not For Profit),Urban
420072,2018,,Short-Term,Private (Not For Profit),Rural
420073,2018,,Short-Term,Hospital District or Authority,Urban
420078,2018,GREENVILLE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420079,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
420080,2017,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
420082,2018,UNIVERSAL HEALTH SERVICES,Short-Term,Private (For Profit),Urban
420083,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
420085,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
420086,2018,PALMETTO HEALTH,Short-Term,Private (Not For Profit),Urban
420087,2018,BON SECOURS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420089,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
420091,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
420098,2018,TIDELANDS HEALTH,Short-Term,Private (Not For Profit),Rural
420101,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
420103,2018,SPARTANBURG REGIONAL HEALTHCARE SYSTEM,Short-Term,Hospital District or Authority,Urban
420102,2018,GREENVILLE HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420104,2018,BON SECOURS HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
420105,2018,MCLEOD HEALTH,Short-Term,Private (Not For Profit),Urban
420106,2018,PALMETTO HEALTH,Short-Term,Private (Not For Profit),Urban
420108,2018,SPARTANBURG REGIONAL HEALTHCARE SYSTEM,Short-Term,Other,Urban
420107,2018,MCLEOD HEALTH,Short-Term,Private (Not For Profit),Rural
420109,2018,MCLEOD HEALTH,Short-Term,Private (Not For Profit),Rural
421300,2018,,Critical Access Hospitals,Local,Rural
421301,2018,,Critical Access Hospitals,Local,Rural
421302,2017,,Critical Access Hospitals,Other,Urban
421303,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
421304,2018,,Critical Access Hospitals,Local,Urban
422005,2018,VIBRA MANAGEMENT LLC,Long-Term Hospitals,Private (For Profit),Urban
422006,2018,CHC COMMUNITY CARE CORP  LLC,Long-Term Hospitals,Private (Not For Profit),Urban
422004,2018,SPARTANBURG REGIONAL HEALTHCARE SYS,Long-Term Hospitals,Hospital District or Authority,Urban
422007,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
422008,2018,UPSTATE AFFILIATE ORGANIZATION,Long-Term Hospitals,Other,Urban
422009,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
423026,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
423027,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
423028,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
423029,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
423025,2018,HEALTHSOUTH,Rehabilitation Hospitals,Private (For Profit),Urban
423031,2018,ERNEST HEALTH INC,Rehabilitation Hospitals,Private (For Profit),Urban
423030,2018,ERNEST HEALTH INC,Rehabilitation Hospitals,Private (For Profit),Rural
424002,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
424003,2015,,Psychiatric Hospitals,State,Urban
423300,2017,,Childrens Hospitals,Private (Not For Profit),Urban
424005,2018,SC DEPT. OF MENTAL HEALTH,Psychiatric Hospitals,State,Urban
424006,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
424007,2018,,Psychiatric Hospitals,Private (For Profit),Urban
424008,2018,UNIVERSAL HEALTH SERVICES INC,Psychiatric Hospitals,Private (For Profit),Urban
424010,2018,UNIVERSAL HEALTH SERVICES,Psychiatric Hospitals,Private (For Profit),Urban
424011,2018,SC DEPT OF MENTAL HEALTH,Psychiatric Hospitals,Physician Ownership,Urban
424013,2018,,Psychiatric Hospitals,Private (Not For Profit),Rural
424014,2018,ACADIA HEALTHCARE,Psychiatric Hospitals,Private (For Profit),Urban
430005,2018,,Short-Term,Private (Not For Profit),Rural
430008,2017,,Short-Term,Local,Rural
430012,2018,AVERA HEALTH,Short-Term,Private (Not For Profit),Rural
430013,2018,AVERA HEALTH,Short-Term,Private (Not For Profit),Rural
430014,2018,AVERA HEALTH,Short-Term,Church,Rural
430015,2018,AVERA HEALTH,Short-Term,Private (Not For Profit),Rural
430016,2018,AVERA HEALTH,Short-Term,Private (Not For Profit),Urban
430027,2018,SANFORD HEALTH,Short-Term,Private (Not For Profit),Urban
430048,2018,REGIONAL HEALTH,Short-Term,Private (Not For Profit),Rural
430077,2018,REGIONAL HEALTH,Short-Term,Private (Not For Profit),Urban
430081,2017,INDIAN HEALTH SERVICE,Short-Term,Federal,Rural
430082,2017,INDIAN HEALTH SERVICE,Short-Term,Federal,Urban
430083,2017,INDIAN HEALTH SERVICE,Short-Term,Federal,Rural
430084,2017,INDIAN HEALTH SERVICE,Short-Term,Federal,Rural
430091,2018,MEDICAL FACILITIES CORPORATION,Short-Term,Physician Ownership,Urban
430092,2015,,Short-Term,Physician Ownership,Rural
430095,2018,AVERA HEALTH,Short-Term,Private (For Profit),Urban
430096,2017,AVERA HEALTH,Short-Term,Physician Ownership,Rural
430097,2018,SANFORD HEALTH,Short-Term,Private (Not For Profit),Rural
431300,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
430089,2017,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
430090,2017,MEDICAL FACILITIES CORPORATION,Short-Term,Private (For Profit),Urban
430093,2018,REGIONAL HEALTH,Short-Term,Private (For Profit),Urban
431301,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
431302,2018,AVERA HEALTH,Critical Access Hospitals,Church,Rural
431305,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
431307,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431306,2018,AVERA HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431308,2018,AVERA HEALTH,Critical Access Hospitals,Local,Rural
431309,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431310,2018,AVERA MCKENNAN HOSPITAL,Critical Access Hospitals,Private (Not For Profit),Rural
431311,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431312,2018,AVERA HEALTH,Critical Access Hospitals,Private (For Profit),Rural
431313,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
431314,2018,,Critical Access Hospitals,Other,Rural
431315,2018,AVERA HEALTH,Critical Access Hospitals,Other,Rural
431316,2017,,Critical Access Hospitals,Local,Rural
431317,2018,AVERA HEALTH,Critical Access Hospitals,Local,Rural
431318,2018,,Critical Access Hospitals,Local,Rural
431319,2017,REGIONAL HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431320,2018,REGIONAL HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431321,2018,REGIONAL HEALTH,Critical Access Hospitals,Other,Urban
431322,2017,,Critical Access Hospitals,Local,Rural
431323,2018,REGIONAL HEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
431324,2018,AVERA QUEEN OF PEACE,Critical Access Hospitals,Private (Not For Profit),Rural
431325,2018,CATHOLIC HEALTH INITIATIVES,Critical Access Hospitals,Private (Not For Profit),Rural
431326,2018,AVERA MCKENNAN HOSPITAL,Critical Access Hospitals,Private (Not For Profit),Rural
431327,2018,AVERA HEALTH,Critical Access Hospitals,Local,Rural
431328,2017,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
431329,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431330,2018,AVERA HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431331,2018,AVERA MCKENNAN HOSPITAL,Critical Access Hospitals,Private (Not For Profit),Urban
431332,2018,AVERA HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431333,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
431334,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431335,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
440011,2018,,Short-Term,Local,Urban
431336,2018,SANFORD HEALTH,Critical Access Hospitals,Private (Not For Profit),Rural
431337,2018,AVERA MCKENNAN HOSPITAL,Critical Access Hospitals,Private (Not For Profit),Rural
431338,2018,AVERA MCKENNAN HOSPITAL,Critical Access Hospitals,Private (Not For Profit),Rural
431339,2018,,Critical Access Hospitals,Private (Not For Profit),Rural
432002,2018,SELECT MEDICAL CORPORATION,Long-Term Hospitals,Private (For Profit),Urban
434003,2018,,Psychiatric Hospitals,State,Rural
433300,2017,,Childrens Hospitals,Private (Not For Profit),Urban
440002,2018,WEST TENNESSEE HEALTHCARE,Short-Term,Hospital District or Authority,Urban
440001,2018,MOUNTAIN STATES HEALTH ALLIANCE,Short-Term,Private (Not For Profit),Urban
440003,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Urban
440006,2018,HCA HEALTHCARE,Short-Term,Private (Not For Profit),Urban
440031,2018,COVENANT HEALTH,Short-Term,Hospital District or Authority,Urban
440007,2017,,Short-Term,Physician Ownership,Rural
440008,2018,QUORUM HEALTH CORPORATION,Short-Term,Private (For Profit),Rural
440009,2018,COVENANT HEALTH,Short-Term,Private (Not For Profit),Rural
440010,2018,MAURY REGIONAL HEALTH SYSTEM,Short-Term,Other,Rural
440012,2018,WELLMONT HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
440015,2017,LHC GROUP,Short-Term,Private (Not For Profit),Urban
440016,2018,BAPTIST MEMORIAL HEALTH CARE CORPORATION,Short-Term,Private (Not For Profit),Rural
440017,2018,WELLMONT HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
440018,2018,MOUNTAIN STATES HEALTH ALLIANCE,Short-Term,Private (Not For Profit),Urban
440025,2018,MOUNTAIN STATES HEALTH ALLIANCE,Short-Term,Private (Not For Profit),Rural
440020,2017,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
440029,2018,,Short-Term,Hospital District or Authority,Urban
440030,2018,COVENANT HEALTH,Short-Term,Local,Urban
440032,2018,WELLMONT HEALTH SYSTEM,Short-Term,Private (Not For Profit),Urban
440033,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Church,Urban
440034,2018,COVENANT HEALTH,Short-Term,Private (Not For Profit),Urban
440035,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Hospital District or Authority,Urban
440039,2018,VANDERBILT UNIVERSITY MEDICAL CENTER SYSTEM,Short-Term,Private (Not For Profit),Urban
440040,2017,,Short-Term,Private (For Profit),Rural
440046,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
440048,2018,BAPTIST MEMORIAL HEALTH CARE CORPORATION,Short-Term,Private (Not For Profit),Urban
440049,2018,METHODIST HEALTHCARE,Short-Term,Church,Urban
440050,2018,WELLMONT HEALTH SYSTEM,Short-Term,Private (Not For Profit),Rural
440053,2018,ASCENSION HEALTH,Short-Term,Church,Urban
440051,2016,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
440057,2018,COVENANT HEALTH,Short-Term,Local,Rural
440056,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
440058,2017,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
440059,2018,COOKEVILLE REGIONAL MEDICAL CENTER SYSTEM,Short-Term,Local,Rural
440060,2018,WEST TENNESSEE HEALTHCARE,Short-Term,Local,Rural
440061,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
440063,2018,MOUNTAIN STATES HEALTH ALLIANCE,Short-Term,Private (Not For Profit),Urban
440065,2018,,Short-Term,Other,Urban
440067,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
440068,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
440070,2018,,Short-Term,Local,Rural
440072,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
440073,2018,MAURY REGIONAL HEALTH SYSTEM,Short-Term,Local,Urban
440081,2018,COVENANT HEALTH,Short-Term,Other,Rural
440082,2018,ASCENSION HEALTH,Short-Term,Church,Urban
440083,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
440084,2018,,Short-Term,Private (Not For Profit),Rural
440091,2018,CATHOLIC HEALTH INITIATIVES,Short-Term,Church,Urban
440104,2018,ERLANGER HEALTH SYSTEM,Short-Term,Hospital District or Authority,Urban
440102,2018,,Short-Term,Local,Rural
440109,2018,LHC GROUP,Short-Term,Local,Rural
440110,2018,COVENANT HEALTH,Short-Term,Other,Urban
440111,2018,,Short-Term,Hospital District or Authority,Urban
440120,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
440125,2018,COVENANT HEALTH,Short-Term,Private (Not For Profit),Urban
440130,2018,BAPTIST MEMORIAL HEALTH CARE CORPORATION,Short-Term,Private (Not For Profit),Rural
440131,2018,BAPTIST MEMORIAL HEALTH CARE CORPORATION,Short-Term,Church,Urban
440132,2018,,Short-Term,Hospital District or Authority,Rural
440133,2018,ASCENSION HEALTH,Short-Term,Private (Not For Profit),Urban
440137,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Rural
440141,2015,,Short-Term,Physician Ownership,Rural
440144,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Other,Rural
440147,2016,BAPTIST HEALTH CARE CORP.,Short-Term,Private (Not For Profit),Urban
440148,2018,ASCENSION HEALTH,Short-Term,Church,Rural
440150,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
440151,2018,ASCENSION HEALTH,Short-Term,Private (For Profit),Rural
440152,2018,REGIONAL ONE HEALTH,Short-Term,Hospital District or Authority,Urban
440153,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Church,Rural
440156,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
440159,2018,ACADIA HEALTHCARE,Short-Term,Private (For Profit),Urban
440161,2017,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
440173,2018,COVENANT HEALTH,Short-Term,Private (Not For Profit),Urban
440168,2015,METHODIST LE BONHEUR HEALTHCARE,Short-Term,Church,Urban
440175,2018,LIFEPOINT HEALTH,Short-Term,Other,Rural
440176,2018,MOUNTAIN STATES HEALTH ALLIANCE,Short-Term,Private (Not For Profit),Urban
440180,2018,COMMUNITY HOSPITAL CORPORATION,Short-Term,Private (Not For Profit),Urban
440181,2018,WEST TENNESSEE HEALTHCARE,Short-Term,Hospital District or Authority,Rural
440182,2018,QUORUM HEALTH CORPORATION,Short-Term,Private (For Profit),Rural
440183,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
440184,2018,MOUNTAIN STATES HEALTH ALLIANCE,Short-Term,Private (Not For Profit),Urban
440185,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
440187,2018,LIFEPOINT HEALTH,Short-Term,Private (For Profit),Rural
440189,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (For Profit),Urban
440192,2018,ASCENSION HEALTH,Short-Term,Private (For Profit),Rural
440193,2018,COMMUNITY HEALTH SYSTEMS,Short-Term,Private (Not For Profit),Urban
440194,2018,HCA HEALTHCARE,Short-Term,Other,Urban
440197,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
440200,2018,ASCENSION HEALTH,Short-Term,Private (For Profit),Urban
440218,2018,ASCENSION HEALTH,Short-Term,Other,Urban
440227,2018,HCA HEALTHCARE,Short-Term,Private (For Profit),Urban
440228,2018,TENET HEALTHCARE,Short-Term,Private (For Profit),Urban
440231,2018,ACADIA HEALTHCARE,Short-Term,Private (For Profit),Urban
440232,2018,,Short-Term,Local,Rural
441300,2018,ASCENSION HEALTH,Critical Access Hospitals,Private (Not For Profit),Urban
440235,2017,,Short-Term,Private (For Profit),Rural
441301,2018,LIFEPOINT HEALTH,Critical Access Hospitals,Other,Urban
441303,2017,,Critical Access Hospitals,Private (Not For Profit),Rural
441304,2018,MOUNTAIN STATES HEALTH ALLIANCE,Critical Access Hospitals,Private (Not For Profit),Rural
441305,2018,,Critical Access Hospitals,Private (Not For Profit),Urban
441306,2018,ERLANGER HEALTH SYSTEM,Critical Access Hospitals,Hospital District or Authority,Rural
441307,2018,LIFEPOINT HEALTH,Critical Access Hospitals,Private (For Profit),Urban
